,,,SUMMARY,,,,,
,,,,,,,,
,Total Books,,Total Revenue,,Average Rating,,,
,72818,," 4,56,63,945.90 ",,4.46,,,
,,,,,,,,
,,,,,,,,
Name,Author,Narrator,Time_in_min,ReleaseDate,Language,Stars,Ratings_Count,Price
Aphrodisiac,KimberlyGallagher,KimberlyGallagher,609,06-04-2021,English,No Rating,,820
Music for the Heart Chakra. A magical sonic journey - perfect for healing & unwinding,"AbhamaniAjash,LhamoSarepa",IanBrannan,586,11-09-2020,English,No Rating,2,669
Aware,DanielJSiegel,JeffHarding,816,09-10-2018,English,5,,"1,138.00"
Niacin: The Real Story,"AbramHofferMDPhD,AndrewW.SaulPhD,HaroldD.FosterPhD",PaulBrion,520,31-07-2018,English,5,,586
The Healing Power of Essential Oils,EricZielinskiD.C.,QarieMarshall,564,13-03-2018,English,No Rating,,"1,172.00"
The Little Book of Being,DianaWinston,NorahTocci,383,19-03-2019,English,No Rating,,586
The Deep Heart,"JohnJ.PrendergastPhD,Adyashanti-foreword",JohnJ.Prendergast,440,28-04-2020,English,No Rating,2,586
The Resonance Effect,"CarolynMcMakin,JamesL.Oschman-foreword",DianaGardiner,541,24-08-2020,English,5,,"1,505.00"
Your Resonant Self,"SarahPeyton,BonnieBadenoch-foreword",LauralMerlington,717,18-12-2018,English,3,,703
The Tapping Solution to Create Lasting Change,JessicaOrtner,JessicaOrtner,718,04-09-2018,English,No Rating,,727
"Reinventing the Body, Resurrecting the Soul",DeepakChopra,DeepakChopraMD,614,13-10-2009,English,No Rating,,"1,005.00"
Mindfulness for Dummies,ShamashAlidina,NeilShah,908,21-04-2020,English,5,,703
Heal Your Luminous Energy Field,AlbertoVilloldo,AlbertoVilloldo,515,26-02-2020,English,5,,"1,641.00"
Illuminata,MarianneWilliamson,MarianneWilliamson,72,16-12-2008,English,No Rating,,603
Your Ancient Past Lives,RebeccaCampbell,RebeccaCampbell,181,24-12-2019,English,No Rating,,938
Rational Fasting,ArnoldEhret,JohnRiddle,153,23-05-2019,English,4,,164
CBD Oil: Everyday Secrets,GretchenLidicker,SusieBerneis,209,09-05-2019,English,No Rating,,"1,172.00"
The Zen Commandments,DeanSluyter,DeanSluyter,355,14-10-2014,English,No Rating,2,"1,439.00"
Meditation for Extremely Busy People,BrahmaKumaris,"SisterJayanti,MikeGeorge",64,12-03-2013,English,5,,190
Deep Theta Meditation,YellaA.Deeken,IanBrannan,325,13-09-2018,English,No Rating,,300
I've Been Thinking...,MariaShriver,MariaShriver,252,27-02-2018,English,5,2,754
Natural Relief for Adult ADHD,"StephanieMoultonSarkisPhD,AriTuckmanPsyD-foreword",KimNiemi,297,28-04-2020,English,No Rating,,469
The Little Book of Letting Go,HughPrather,StefanRudnicki,175,11-04-2012,English,5,,233
In the Footsteps of Bodhisattvas,PhakchockRinpoche,JuriHenley-Cohn,260,15-01-2021,English,No Rating,,516
The Iodine Crisis,"LynneFarrow,DavidBrownsteinMD-foreword",SuzieAlthens,362,29-12-2020,English,5,,586
The Mindful Guide to the Law of Attraction,PaigeOldham,LyssaBrowne,213,10-12-2020,English,No Rating,,379
The Good Vices,"Dr.HarryOfgang,ErikOfgang",JonathanToddRoss,272,04-06-2019,English,5,,754
Meditations on Christ,BenjaminW.Decker,AdamVerner,74,27-10-2020,English,No Rating,,234
It All Began in a Garden,DawnCamp,DawnCamp,281,20-10-2020,English,No Rating,,"1,172.00"
74-Minute Course Meditation,DickSutphen,DickSutphen,73,22-03-2021,English,No Rating,2,258
La joie de la vraie méditation,JeffFoster,CédricDavid,219,25-03-2021,french,No Rating,,301
Psicologia e Salute,WilliamWalkerAtkinson,StefanoTrillini,241,18-03-2021,italian,No Rating,,382
La Tossiemia,J.H.Tilden,StefanoTrillini,209,17-03-2021,italian,No Rating,,382
Einschlafmeditation,PatrickLynen,StephanMüller,75,15-03-2021,german,No Rating,,233
Der Waldpfad am Chiemsee,"BirgitLindlau-Kreutz,TorstenAbrolat","BirgitLindlau-Kreutz,TorstenAbrolat",71,15-03-2021,german,No Rating,,300
Battements binauraux / Entraînement des ondes cérébrales / Relaxation profonde / Le lien avec le subconscient,LaurenceGoldman,EmmanuelTeillet,405,12-03-2021,french,No Rating,,770
Die Praxis der Quantenheilung und Hypnose im genialen Doppelpack,JeffreyJeyBartle,JeffreyJeyBartle,128,19-03-2021,german,No Rating,,401
Méditer sans se prendre la tête,FabriceMidal,FabriceMidal,95,11-03-2021,french,No Rating,,567
Heilen mit den Händen,"KarstenRichter,NatalyBleuel",TonioArango,452,24-03-2021,german,No Rating,,535
Feel It to Heal It,"CarolinePurvey,ProfessorGordonTurnbull-foreword",AngusKing,347,02-03-2021,English,No Rating,,351
Ballengang,PeterGreb,PeterGreb,199,18-02-2021,german,No Rating,,434
Einhundert Affirmationen - Wohlstand - Glück - Heilung,RaphaelKempermann,RaphaelKempermann,120,08-03-2021,german,No Rating,,233
"Naturklänge mit Musik zum Einschlafen, Meditieren, Heilen und Entspannen 2",YellaA.Cremer,StephanMüller,276,10-02-2021,german,No Rating,,334
Chakra-Reinigung,RaphaelKempermann,RaphaelKempermann,72,08-02-2021,german,No Rating,,300
Erlöse das Trauma Deiner eigenen Geburt,GeorgHuber,GeorgHuber,68,25-02-2021,german,No Rating,,334
Meditationen - Heilen mit der Kraft des Geistes,IngoRudolf,IngoRudolf,132,12-03-2021,german,No Rating,,434
A Guide to Alternative Self-Healing Techniques for Heart Disease and Hypertension,Dr.WilliamCollinge,Dr.WilliamCollinge,99,27-09-2000,English,No Rating,,60
A Guide to Alternative Self-Healing Techniques for Stress Reduction,Dr.WilliamCollinge,Dr.WilliamCollinge,109,11-07-2003,English,No Rating,,60
Personal Meditations,RichardF.X.O'Connor,RickKleit,77,03-12-2002,English,No Rating,,74
The One-Minute Meditator,"DavidNicholM.D.,BillBirchard",DavidNichol,200,25-06-2001,English,No Rating,,74
How Not to be Afraid of Your Own Life,SusanPiver,SusanPiver,297,24-05-2007,English,No Rating,,74
Siamo gli Autori della Nostra Vita,MarcoFerrini,MarcoFerrini,553,17-03-2021,italian,No Rating,,574
DBI,EricEdwards,SimoneBedetti,1084,05-03-2021,italian,No Rating,,574
Iss dich klug!,ManuelaMacedonia,HeidiJürgens,279,19-03-2021,german,No Rating,,568
Allergie - Selbstheilung mit Progressiver Selbsthypnose,LisaExenberger,LisaExenberger,308,18-02-2021,german,No Rating,,602
Dann ist das wohl psychosomatisch,AlexanderKugelstadt,MarkBremer,647,02-02-2021,german,No Rating,,367
Vagus Nerv,FelinaJunk,ShantiLunau,137,23-02-2021,german,No Rating,,166
Heilen mit den Händen,"KarstenRichter,NatalyBleuel",TonioArango,497,24-03-2021,german,No Rating,,703
The Whole You,AndrewNewberg,AndrewNewberg,359,26-02-2021,English,No Rating,,515
Soigner ses enfants avec les huiles essentielles,DanièleFesty,VéroniqueLeNir,524,26-02-2021,french,No Rating,,604
74-Minute Course PK Psychokinesis,DickSutphen,DickSutphen,73,22-03-2021,English,No Rating,,258
Young and Confident Priming,DickSutphen,DickSutphen,63,22-03-2021,English,No Rating,,258
Success Priming,DickSutphen,DickSutphen,62,22-03-2021,English,No Rating,,258
Personal Power Priming,DickSutphen,DickSutphen,61,22-03-2021,English,No Rating,,258
Seven Energies Guided Meditation Journeys,ColetteBaron-Reid,ColetteBaron-Reid,81,25-03-2021,English,No Rating,,469
10 Minutes Deep Breathing,"FranziskaDiesmann,TorstenAbrolat",ColinGriffiths-Brown,97,06-07-2020,English,No Rating,,334
Mindfulness for Insomnia,"CatherinePolanOrzechMALMFT,WilliamH.MoorcroftPhD,JasonC.OngPhD-foreword",MitziPirkey,429,28-02-2020,English,No Rating,,445
Real World Mindfulness for Beginners,BrendaSalgado,BrittanyWilkerson,208,27-08-2019,English,No Rating,,501
How to Use Your Power,"ErnestHolmes,RandallFriesen-editor",WalterDixon,232,28-10-2016,English,No Rating,,586
Neale Donald Walsch on Relationships,NealeDonaldWalsch,NealeDonaldWalsch,76,16-12-1999,English,No Rating,,300
Eight Weeks to Optimum Health,AndrewWeilMD,StephenHoye,621,08-09-2006,English,No Rating,,"1,005.00"
Unconditional Confidence,PemaChödrön,PemaChodron,130,02-02-2010,English,No Rating,,468
Cannabis Pharmacy,"MichaelBackes,AndrewWeil-foreword",RonButler,929,14-11-2017,English,No Rating,,500
Meditation for Dummies,StephanBodian,MichaelButlerMurray,902,28-05-2019,English,4,,703
The Enlightened Gardener Revisited,SydneyBanks,TobyMcKee,231,09-01-2020,English,No Rating,,351
Burning Bright,KelseyJ.Patel,KelseyJ.Patel,761,28-04-2020,English,No Rating,,"1,131.00"
Stay Woke,JustinMichaelWilliams,JustinMichaelWilliams,564,11-02-2020,English,No Rating,,586
God’s Battle Plan for the Mind,DavidW.Saxton,TomParks,313,13-08-2019,English,4,,469
Herbal Medicine for Beginners,"KatjaSwift,RynMidura",TiffanyMorgan,473,27-08-2019,English,No Rating,,668
The Cure Within,AnneHarrington,ChristinaTraister,614,16-04-2019,English,4,,"1,005.00"
Empath to Mystic,AaranSolh,AaranSolh,431,18-01-2019,English,No Rating,,668
Sacred and Herbal Healing Beers,StephenHarrodBuhner,DanielThomasMay,723,29-01-2019,English,No Rating,,703
The Positive Shift,CatherineA.Sanderson,CatherineA.Sanderson,404,29-01-2019,English,No Rating,,837
The Little Book of Cannabis,"AmandaSiebert,Dr.RavIvker-foreword",ShannonMcManus,309,23-10-2018,English,No Rating,,586
The Monkey Is the Messenger,RalphDeLaRosa,"RalphDeLaRosa,CassandraCampbell",745,13-11-2018,English,5,,"1,131.00"
Healing Through Mindfulness,RonaldDSiegelPsyD,RonaldDSiegel,443,01-11-2018,English,5,,"1,148.00"
"Focused Mind, Powerful Mind",Nightingale-LearningSystems,DanStrutzel,278,14-10-2014,English,2,,"1,003.00"
Positive thinking,JohnMac,StuartWalker,66,15-10-2015,English,No Rating,,414
The Infertility Cure,RandineLewis,ErinBennett,807,04-04-2018,English,No Rating,,500
Awakening Somatic Intelligence,"RisaF.KaparoPh.D.,RickHanson-forewordPh.D,JamesOschmanPhD-foreword",MargoTrueblood,648,06-12-2016,English,1,,"1,254.00"
How to Meditate for Beginners,JohnMac,StuartWalker,89,04-11-2015,English,4,,263
Tapping the Source,"JohnSelby,RichardGreninger,WilliamGladstone,",DonHagen,358,22-11-2010,English,No Rating,,703
The Celestine Meditations,SalleMerrillRedfield,SalleMerrillRedfield,61,16-12-1999,English,No Rating,,500
Channeling Grace,CarolineMyss,CarolineMyss,157,03-12-2008,English,No Rating,,468
Healing Visualizations,GeraldEpstein,"GeraldEpstein,DanStrutzel",249,09-12-2014,English,4,,703
Do Breathe,MichaelTownsendWilliams,MichaelTownsendWilliams,157,30-11-2017,English,5,,615
Secrets of Meditation,davidji,davidji,627,07-03-2017,English,5,,539
Fortify Your Life,TieraonaLowDogMD,KarenWhite,655,02-02-2016,English,5,,820
Chicken Soup for the Soul: My Resolution,"JackCanfield,MarkVictorHansen,D'etteCorona,","LauralMerlington,JimBond",553,01-09-2011,English,No Rating,,352
The Vitamin Solution,"RomyBlock,ArielleLevitan",KatherineTonkin,563,01-07-2020,English,No Rating,,"1,063.00"
Now Is the Way,"CoryAllen,AubreyMarcus","CoryAllen,AubreyMarcus",307,24-09-2019,English,3,,754
In This Moment,"KirkD.StrosahlPhD,PatriciaJ.RobinsonPhD",DanielHenning,424,28-04-2020,English,No Rating,,586
The Zen of You and Me,DianeMushoHamilton,DianeMushoHamilton,233,08-04-2020,English,No Rating,,375
How Not to Be a Hot Mess,"CraigHase,DevonHase","CraigHase,DevonHase",251,01-04-2020,English,No Rating,,445
A Still Quiet Place for Athletes,"AmySaltzmanMD,JimThompson-foreword",ColeenMarlo,420,25-02-2020,English,No Rating,,586
Rewilding,"MicahMortali,StephenCope-foreword",JonathanToddRoss,489,28-01-2020,English,No Rating,,586
Brainspotting,DavidGrandPhD,JonathanToddRoss,322,12-11-2019,English,No Rating,,586
The Mindful Twenty-Something,HollyB.RogersMD,KaeDenino,333,29-10-2019,English,No Rating,,398
When Antidepressants Aren't Enough,"StuartJ.EisendraftMD,ZindelV.Segal",GrahamWinton,305,01-10-2019,English,No Rating,,703
Zen Body-Being,"PeterRalston,LauraRalston",TobySheets,404,20-08-2019,English,4,2,"1,254.00"
Sattva,"EminéRushton,PaulRushton",EminéRushton,445,04-06-2019,English,No Rating,,633
"Pause, Breathe, Smile",GaryGach,GaryGach,409,19-03-2019,English,5,,469
The Healing Magic of Forest Bathing,JuliaPlevin,LeslieHoward,235,05-03-2019,English,No Rating,,754
Natural Strategies for Cancer Patients,RussellL.BlaylockMD,DanielHenning,832,29-01-2019,English,4,,"1,055.00"
Meditation for Extremely Busy People,BrahmaKumaris,"SisterJayanti,MikeGeorge",61,12-03-2013,English,No Rating,,190
Meditation Exercises,JohnMac,StuartWalker,64,15-10-2015,English,No Rating,,414
Mindfulness at Work for Dummies,"ShamashAlidina,JulietAdams",KittyHendrix,910,19-09-2018,English,No Rating,,703
Release Back Pain,MichaelReedGach,MichaelReedGach,76,19-02-2004,English,No Rating,,374
Evolving Dharma,JayMichaelson,JayMichaelson,352,21-08-2018,English,5,,"1,254.00"
Calming Nature Sounds With Music,YellaA.Deeken,IanBrannan,122,27-07-2018,English,No Rating,,267
The Garden,BrahmaKumaris,BrahmaKumaris,66,21-03-2013,English,5,,190
Seven Secrets of Mindfulness,KateCarne,BeckyMoult,293,02-06-2016,English,No Rating,,615
"Progressive Muscle Relaxation, From Inner Tension To Relaxation",KarlC.Mayer,RainerBöhm,61,28-06-2018,English,No Rating,,300
The Relaxed Mind,DzaKilungRinpoche,RogerClark,340,08-04-2016,English,No Rating,,668
The Healing Power of Loving-Kindness,TulkuThondup,DominicHoffman,192,05-06-2018,English,No Rating,,502
Modern Mindfulness,RohanGunatillake,RohanGunatillake,472,14-01-2016,English,5,,323
Heart of Unconditional Love,TulkuThondup,ElijahAlexander,321,16-06-2015,English,No Rating,,668
Relaxation and Harmony - Progressive Muscle Relaxation,FranziskaDiesmann,ColinGriffiths-Brown,75,12-07-2013,English,5,,334
Attaining Your Desires,GenevieveBehrend,ErikSynnestvedt,148,22-07-2011,English,5,,469
The Power of the Mind to Heal,JoanBorysenko,JoanBorysenko,400,14-10-2014,English,No Rating,,"1,439.00"
Recharge,JulieMontagu,RachelJacobs,408,27-03-2018,English,No Rating,,569
"Mindfulness, Meditation, and Mind Fitness","JoelLevey,MichelleLevey","JoelLevey,MichelleLevey",635,01-04-2015,English,No Rating,,"1,005.00"
Sleep Better,MichaelReedGach,MichaelReedGach,60,08-01-2004,English,No Rating,,374
The Insomnia Cure,MaxKirsten,MaxKirsten,171,09-07-2010,English,1,,266
Fully Present,"SusanSmallyPh.D.,DianaWinston",ElizabethLondon,523,30-07-2010,English,No Rating,,820
Self-Healing with Energy Medicine,"AndrewWeilMD,AnnMarieChiassonMD","AndrewWeilMD,AnnMarieChiassonMD",148,05-01-2010,English,No Rating,,468
Meditation for Optimum Health,"AndrewWeil,JonKabat-Zinn","AndrewWeil,JonKabat-Zinn",143,03-12-2008,English,No Rating,,585
Are You Tired and Wired?,MarcellePick,MarcellePick,383,25-03-2011,English,5,,702
Everyday Wisdom,Dr.WayneW.Dyer,Dr.WayneW.Dyer,63,08-07-2005,English,5,,257
Overcome Fear of Financial Success (Self-Hypnosis & Meditation),AmyApplebaumHypnosis,AmyApplebaum,221,24-08-2012,English,No Rating,,516
Small Graces,KentNerburn,KentNerburn,94,14-07-2015,English,No Rating,,304
Meditate Your Weight,TiffanyCruikshankLAcMAOM,TiffanyCruikshankLAcMAOM,501,05-04-2016,English,No Rating,,879
UltraCalm,MarkHymanMD,MarkHymanMD,110,05-02-2010,English,No Rating,,467
Buddhism for Mothers,SarahNapthali,RebeccaMacauley,469,04-12-2008,English,No Rating,,679
Making Life Easy,ChristianeNorthrupM.D.,ChristianeNorthrupM.D.,487,13-12-2016,English,5,,703
Ina May's Guide to Breastfeeding,InaMayGaskin,MargaretStrom,687,09-08-2016,English,No Rating,,938
Deep Listening,"JillianPransky,JessicaWolf",JillianPransky,430,10-10-2017,English,2,,703
Meditation Now or Never,SteveHagen,WilliamHope,283,10-05-2017,English,5,,523
Never Fear Cancer Again,RaymondFrancisMsC,AlanSklar,836,01-08-2011,English,No Rating,,843
A World without Cancer,MargaretI.CuomoMD,ColeenMarlo,453,02-10-2012,English,No Rating,,702
The Tao of Trauma,"AlaineD.Duncan,KathyL.Kain,MichaelHollifield-foreword",DianaGardiner,618,12-11-2019,English,No Rating,,"1,505.00"
Natural Treatments for Tics and Tourette's,SheilaRogersDeMare,KateMarcin,510,13-08-2019,English,No Rating,,"1,505.00"
Wild Remedies,"RosaleedelaForêt,EmilyHan","RosaleedelaForêt,EmilyHan",444,07-04-2020,English,No Rating,,820
Nourish & Glow,AmeliaFreer,AmeliaFreer,126,23-03-2017,English,No Rating,,615
Body Calm,SandyC.Newbigging,SandyC.Newbigging,430,20-06-2017,English,No Rating,,539
Mind Calm,SandyC.Newbigging,SandyC.Newbigging,310,20-06-2017,English,No Rating,,469
The Goddess Revolution,MelWells,MelWells,298,13-06-2017,English,5,,633
Spiritual Graffiti,JeffBrown,JeffBrown,181,27-12-2016,English,5,,585
Ten Natural Remedies that Can Save Your Life,JamesF.BalchM.D.,JamesF.Balch,180,15-12-1999,English,No Rating,,450
Mindful Discipline,"ShaunaL.ShapiroPhD,CharlesWhiteMD",JoellA.Jacob,388,10-05-2016,English,No Rating,,703
Faites l'expérience de vous-même,OndineKhayat,MarilynHeraud,300,28-01-2021,french,No Rating,,452
Anatomia della Guarigione,EricaFrancescaPoli,"NoemiGarbo,FabioGiua",819,02-02-2021,italian,No Rating,,766
Immunbooster Meditation,UrsulaRichard,BeateHimmelstoß,83,27-01-2021,german,No Rating,,200
Einschlafmeditation für Wohlstand,UweBorchers,UweBorchers,123,21-01-2021,german,No Rating,,200
Corso di meditazione,Osho,AndreaFailla,363,20-01-2021,italian,No Rating,,420
The Missing Link Meditation (German edition),RoyMartina,LajosSitas,101,27-11-2020,german,No Rating,,367
Die Nachtigall und der Sprosser,Karl-HeinzDingler,div.,77,01-12-2020,german,No Rating,,300
Die schönsten Vogelgesänge,Karl-HeinzDingler,div.,71,01-12-2020,german,No Rating,,233
Im weißen Schnee,Karl-HeinzDingler,div.,68,01-12-2020,german,No Rating,,233
An der Küste,Karl-HeinzDingler,div.,73,01-12-2020,german,No Rating,,300
Der Wald als Konzertsaal,Karl-HeinzDingler,div.,78,01-12-2020,german,No Rating,,367
In Feld und Flur,Karl-HeinzDingler,div.,67,01-12-2020,german,No Rating,,233
"Herbstspaziergang. Phantasiereise im Herbstwald, den Bach entlang","BirgitLindlau-Kreutz,TorstenAbrolat","BirgitLindlau-Kreutz,TorstenAbrolat",60,25-11-2020,german,No Rating,,300
Ein Jahr in der Natur,Karl-HeinzDingler,div.,61,01-12-2020,german,No Rating,,233
Die großen Tenöre der Vogelwelt,Karl-HeinzDingler,div.,78,01-12-2020,german,No Rating,,367
Entspannung Natur,Karl-HeinzDingler,div.,64,01-12-2020,german,No Rating,,300
In Gärten und Parks,Karl-HeinzDingler,div.,72,01-12-2020,german,No Rating,,233
In der Höhle,Karl-HeinzDingler,div.,65,01-12-2020,german,No Rating,,233
Afrika,Karl-HeinzDingler,div.,75,01-12-2020,german,No Rating,,367
Eisenbahnträume,Karl-HeinzDingler,div.,73,01-12-2020,german,No Rating,,300
Im Reich der Tiere,Karl-HeinzDingler,div.,60,01-12-2020,german,No Rating,,233
Pax and the Critical Return to Wisdom,"PenelopeJeanHayes,CaroleSereneBorgens",PenelopeJeanHayes,115,24-11-2020,English,No Rating,,468
Ein Meer der Stille - Sanfte Ozeanwellen in exzellenter Audioqualität,RobertvanDyck,GeraldScherff,192,20-11-2020,german,No Rating,,233
"Beruhigende Musik - 15 traumhafte XXL-Klangwelten zur Entspannung von Körper, Geist & Seele",NeilPortman,JonathanKaiser,514,17-11-2020,german,No Rating,,669
La santé au naturel et sans effort,JosephMercola,NicolasEon,470,19-11-2020,french,No Rating,,566
Traumhafte Entspannungsmusik mit beruhigenden Ozeanwellen,"YellaA.Deeken,RebeccaFields",MarkusDelvos,281,05-11-2020,german,No Rating,,334
La pequeña guía de mindfulness [The Little Guide to Mindfulness],PedroCampos,LeilaRangel,156,04-11-2020,spanish,No Rating,,233
How to Get Glass Skin,AnupriyaGoel,PallaviBharti,348,16-03-2022,English,No Rating,,879
Roots to Radiance,NikitaUpadhyay,AishwaryaSingh,287,15-02-2022,English,No Rating,,879
Seife selber machen für Einsteiger,LuisaMoschner,ElaineSeegler,78,03-01-2022,german,No Rating,,300
Naturkosmetik selber machen,JulianeJäger,SarahDostal,319,09-12-2021,german,No Rating,,501
The Beauty Detox Foods,KimberlySnyder,KimberlySnyder,332,26-03-2014,English,No Rating,,696
The Conscious Closet,ElizabethL.Cline,ElizabethL.Cline,551,20-08-2019,English,No Rating,,"1,005.00"
Beauty in a Box,CherylThompson,KoumbieT-T,720,28-07-2021,English,No Rating,,636
"50 Things Every Young Gentleman Should Know, Revised and Expanded","JohnBridges,BryanCurtis",PaulBoehmer,164,25-09-2018,English,5,,351
Don't Touch My Hair,EmmaDabiri,EmmaDabiri,463,02-05-2019,English,4,,752
The Beauty of Dirty Skin,"WhitneyBowe,KristinLoberg","LaurenRuff,WhitneyBowe",446,17-04-2018,English,No Rating,,500
"Older but Better, but Older","CarolinedeMaigret,SophieMas",CarringtonMacDuffie,176,02-01-2020,English,No Rating,,615
Bon Ton Pop,ElisaMotterle,DanielaCavallini,295,18-03-2022,italian,No Rating,,420
